Id,Name,FullName,HtmlUrl,Description,Language,CreatedAt,UpdatedAt,PushedAt,OpenIssuesCount,ForksCount,StargazersCount,WatchersCount,Size,OwnerLogin,OwnerType,License
21737465,awesome,sindresorhus/awesome,https://github.com/sindresorhus/awesome,😎 Awesome lists about all kinds of interesting topics,,2014-07-11T13:42:37Z,2024-11-05T23:51:09Z,2024-10-29T11:09:51Z,43,27855,331707,331707,1525,sindresorhus,User,Creative Commons Zero v1.0 Universal
54346799,public-apis,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,2016-03-20T23:49:42Z,2024-11-06T00:09:12Z,2024-10-31T19:50:02Z,377,33776,316814,316814,5030,public-apis,Organization,MIT License
132750724,build-your-own-x,codecrafters-io/build-your-own-x,https://github.com/codecrafters-io/build-your-own-x,Master programming by recreating your favorite technologies from scratch.,Markdown,2018-05-09T12:03:18Z,2024-11-05T23:53:31Z,2024-09-03T14:39:35Z,338,28727,306876,306876,1058,codecrafters-io,Organization,NA
60493101,coding-interview-university,jwasham/coding-interview-university,https://github.com/jwasham/coding-interview-university,A complete computer science study plan to become a software engineer.,,2016-06-06T02:34:12Z,2024-11-05T23:50:50Z,2024-09-13T20:41:49Z,55,76810,306451,306451,22318,jwasham,User,Creative Commons Attribution Share Alike 4.0 International
85077558,developer-roadmap,kamranahmedse/developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",TypeScript,2017-03-15T13:45:52Z,2024-11-05T23:59:30Z,2024-11-05T22:18:33Z,41,39078,296377,296377,243999,kamranahmedse,User,Other
177736533,996.ICU,996icu/996.ICU,https://github.com/996icu/996.ICU,Repo for counting stars and contributing. Press F to pay respect to glorious developers.,,2019-03-26T07:31:14Z,2024-11-05T23:25:55Z,2024-10-03T12:29:12Z,16696,21144,269876,269876,187831,996icu,User,Other
11730342,vue,vuejs/vue,https://github.com/vuejs/vue,"This is the repo for Vue 2. For Vue 3, go to https://github.com/vuejs/core",TypeScript,2013-07-29T03:24:51Z,2024-11-05T23:02:54Z,2024-10-10T07:24:15Z,602,33674,207958,207958,32152,vuejs,Organization,MIT License
88011908,project-based-learning,practical-tutorials/project-based-learning,https://github.com/practical-tutorials/project-based-learning,Curated list of project-based tutorials,,2017-04-12T05:07:46Z,2024-11-05T23:57:59Z,2024-08-15T05:33:54Z,186,26512,203113,203113,438,practical-tutorials,Organization,MIT License
63476337,Python,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,All Algorithms implemented in Python,Python,2016-07-16T09:44:01Z,2024-11-05T23:29:20Z,2024-11-04T20:09:12Z,345,45616,194018,194018,15454,TheAlgorithms,Organization,MIT License
126577260,javascript-algorithms,trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,JavaScript,2018-03-24T07:47:04Z,2024-11-05T22:05:25Z,2024-08-19T12:32:07Z,356,30253,188275,188275,13398,trekhleb,User,MIT License
45717250,tensorflow,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,2015-11-07T01:19:20Z,2024-11-06T00:06:54Z,2024-11-06T00:01:40Z,5694,74298,186270,186270,1091247,tensorflow,Organization,Apache License 2.0
2325298,linux,torvalds/linux,https://github.com/torvalds/linux,Linux kernel source tree,C,2011-09-04T22:48:12Z,2024-11-05T23:01:11Z,2024-11-05T01:37:09Z,455,53953,181887,181887,5301594,torvalds,User,Other
121395510,CS-Notes,CyC2018/CS-Notes,https://github.com/CyC2018/CS-Notes,:books: 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计,,2018-02-13T14:56:24Z,2024-11-06T00:05:44Z,2024-08-21T09:40:10Z,187,51073,176852,176852,116179,CyC2018,User,NA
291137,ohmyzsh,ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,"🙃   A delightful community-driven (with 2,400+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool that makes it easy to keep up with the latest updates from the community.",Shell,2009-08-28T18:15:37Z,2024-11-05T23:06:59Z,2024-11-03T14:35:58Z,424,25896,173751,173751,12076,ohmyzsh,Organization,MIT License
614765452,AutoGPT,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",Python,2023-03-16T09:21:07Z,2024-11-06T00:05:32Z,2024-11-05T23:54:51Z,184,44349,168065,168065,180042,Significant-Gravitas,Organization,Other
31792824,flutter,flutter/flutter,https://github.com/flutter/flutter,Flutter makes it easy and fast to build beautiful apps for mobile and beyond,Dart,2015-03-06T22:54:58Z,2024-11-06T00:07:15Z,2024-11-06T00:07:18Z,12792,27461,166154,166154,170291,flutter,Organization,"BSD 3-Clause ""New"" or ""Revised"" License"
1062897,gitignore,github/gitignore,https://github.com/github/gitignore,A collection of useful .gitignore templates,,2010-11-08T20:17:14Z,2024-11-05T21:58:57Z,2024-10-17T21:03:32Z,491,83133,162246,162246,2441,github,Organization,Creative Commons Zero v1.0 Universal
123458551,Python-100-Days,jackfrued/Python-100-Days,https://github.com/jackfrued/Python-100-Days,Python - 100天从新手到大师,Python,2018-03-01T16:05:52Z,2024-11-05T22:50:30Z,2024-08-15T10:52:27Z,728,52302,156623,156623,332080,jackfrued,User,NA
138393139,the-book-of-secret-knowledge,trimstray/the-book-of-secret-knowledge,https://github.com/trimstray/the-book-of-secret-knowledge,"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",,2018-06-23T10:43:14Z,2024-11-06T00:10:00Z,2024-08-21T00:15:07Z,76,9562,147905,147905,1811,trimstray,User,MIT License
132464395,JavaGuide,Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,「Java学习+面试指南」一份涵盖大部分 Java 程序员所需要掌握的核心知识。准备 Java 面试，首选 JavaGuide！,Java,2018-05-07T13:27:00Z,2024-11-06T00:09:03Z,2024-11-01T07:43:02Z,71,45581,146727,146727,176455,Snailclimb,User,Apache License 2.0
6498492,javascript,airbnb/javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,JavaScript,2012-11-01T23:13:50Z,2024-11-05T23:33:37Z,2024-10-05T06:48:52Z,163,26510,145204,145204,3711,airbnb,Organization,MIT License
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",Python,2018-10-29T13:56:00Z,2024-11-05T22:16:14Z,2024-11-05T19:21:57Z,1421,26892,134474,134474,259006,huggingface,Organization,Apache License 2.0
21540759,awesome-go,avelino/awesome-go,https://github.com/avelino/awesome-go,"A curated list of awesome Go frameworks, libraries and software",Go,2014-07-06T13:42:15Z,2024-11-06T00:05:40Z,2024-11-05T09:31:36Z,119,11902,132110,132110,10848,avelino,User,MIT License
70107786,next.js,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,2016-10-05T23:32:51Z,2024-11-06T00:06:13Z,2024-11-06T00:02:39Z,3530,26951,126777,126777,2102068,vercel,Organization,MIT License
23096959,go,golang/go,https://github.com/golang/go,The Go programming language,Go,2014-08-19T04:33:40Z,2024-11-05T23:52:29Z,2024-11-05T23:52:23Z,9700,17652,123909,123909,377805,golang,Organization,"BSD 3-Clause ""New"" or ""Revised"" License"
112507086,30-seconds-of-code,Chalarangelo/30-seconds-of-code,https://github.com/Chalarangelo/30-seconds-of-code,Short code snippets for all your development needs,JavaScript,2017-11-29T17:35:03Z,2024-11-05T20:55:14Z,2024-11-05T18:31:25Z,0,12029,121667,121667,705390,Chalarangelo,User,Creative Commons Attribution 4.0 International
29028775,react-native,facebook/react-native,https://github.com/facebook/react-native,A framework for building native applications using React,C++,2015-01-09T18:10:16Z,2024-11-06T00:00:04Z,2024-11-05T23:59:58Z,837,24318,119099,119099,896985,facebook,Organization,MIT License
62607227,tech-interview-handbook,yangshun/tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,💯 Curated coding interview preparation materials for busy software engineers,TypeScript,2016-07-05T05:00:48Z,2024-11-05T22:02:24Z,2024-10-08T11:04:00Z,43,14707,118769,118769,32189,yangshun,User,MIT License
9384267,electron,electron/electron,https://github.com/electron/electron,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,2013-04-12T01:47:36Z,2024-11-06T00:04:58Z,2024-11-05T22:28:20Z,970,15409,114300,114300,159440,electron,Organization,MIT License
574523116,awesome-chatgpt-prompts,f/awesome-chatgpt-prompts,https://github.com/f/awesome-chatgpt-prompts,This repo includes ChatGPT prompt curation to use ChatGPT better.,HTML,2022-12-05T13:54:13Z,2024-11-05T22:04:39Z,2024-09-26T13:36:47Z,299,15324,112362,112362,773,f,User,Creative Commons Zero v1.0 Universal
14098069,free-programming-books-zh_CN,justjavac/free-programming-books-zh_CN,https://github.com/justjavac/free-programming-books-zh_CN,:books: 免费的计算机编程类中文书籍，欢迎投稿,,2013-11-04T01:59:19Z,2024-11-05T20:24:06Z,2024-07-15T08:55:20Z,33,28224,111619,111619,1059,justjavac,User,GNU General Public License v3.0
184456251,PowerToys,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Windows system utilities to maximize productivity,C#,2019-05-01T17:44:02Z,2024-11-05T23:54:36Z,2024-11-05T20:26:59Z,5633,6536,111110,111110,370659,microsoft,Organization,MIT License
20580498,kubernetes,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,Production-Grade Container Scheduling and Management,Go,2014-06-06T22:56:04Z,2024-11-05T23:22:06Z,2024-11-05T23:21:57Z,2521,39604,110882,110882,1311047,kubernetes,Organization,Apache License 2.0
233472199,Microsoft-Activation-Scripts,massgravel/Microsoft-Activation-Scripts,https://github.com/massgravel/Microsoft-Activation-Scripts,"Open-source Windows and Office activator featuring HWID, Ohook, KMS38, and Online KMS activation methods, along with advanced troubleshooting.",Batchfile,2020-01-12T23:03:34Z,2024-11-06T00:08:08Z,2024-11-05T16:53:15Z,2,9890,101537,101537,9904,massgravel,Organization,GNU General Public License v3.0
20929025,TypeScript,microsoft/TypeScript,https://github.com/microsoft/TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,TypeScript,2014-06-17T15:28:39Z,2024-11-05T23:16:53Z,2024-11-05T22:35:02Z,5812,12474,100944,100944,2794133,microsoft,Organization,Apache License 2.0
724712,rust,rust-lang/rust,https://github.com/rust-lang/rust,Empowering everyone to build reliable and efficient software.,Rust,2010-06-16T20:39:03Z,2024-11-05T23:00:07Z,2024-11-05T22:42:09Z,10489,12701,98229,98229,1375302,rust-lang,Organization,Other
561730219,hello-algo,krahets/hello-algo,https://github.com/krahets/hello-algo,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 代码。简体版和繁体版同步更新，English version ongoing",Java,2022-11-04T11:08:34Z,2024-11-05T23:53:55Z,2024-10-31T13:26:28Z,18,12415,97988,97988,346274,krahets,User,Other
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models.",Go,2023-06-26T19:39:32Z,2024-11-05T23:52:35Z,2024-11-05T23:07:26Z,1432,7659,96389,96389,26029,ollama,Organization,MIT License
24195339,angular,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,2014-09-18T16:12:01Z,2024-11-05T23:35:44Z,2024-11-05T15:38:15Z,1604,25443,96157,96157,516638,angular,Organization,MIT License
100060912,terminal,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,2017-08-11T18:38:22Z,2024-11-06T00:06:50Z,2024-11-06T00:09:08Z,1577,8313,95574,95574,148135,microsoft,Organization,MIT License
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,🦜🔗 Build context-aware reasoning applications,Jupyter Notebook,2022-10-17T02:58:36Z,2024-11-05T23:20:31Z,2024-11-05T23:10:51Z,775,15262,94429,94429,339580,langchain-ai,Organization,MIT License
58028038,HelloGitHub,521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,":octocat: 分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",Python,2016-05-04T06:24:11Z,2024-11-05T23:26:13Z,2024-10-28T01:08:03Z,158,9628,92725,92725,5642,521xueweihan,User,NA
34526884,ant-design,ant-design/ant-design,https://github.com/ant-design/ant-design,An enterprise-class UI design language and React UI library,TypeScript,2015-04-24T15:37:24Z,2024-11-05T18:53:09Z,2024-11-05T08:18:56Z,1266,49661,92413,92413,205266,ant-design,Organization,MIT License
15634981,godot,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,2014-01-04T16:05:36Z,2024-11-05T23:47:32Z,2024-11-05T20:14:22Z,13986,21138,90828,90828,1438336,godotengine,Organization,MIT License
22790488,java-design-patterns,iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,Design patterns implemented in Java,Java,2014-08-09T16:45:18Z,2024-11-05T23:52:47Z,2024-11-04T22:11:56Z,151,26583,89897,89897,34390,iluwatar,User,Other
32484381,free-for-dev,ripienaar/free-for-dev,https://github.com/ripienaar/free-for-dev,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",HTML,2015-03-18T21:06:26Z,2024-11-05T21:30:58Z,2024-11-05T11:28:40Z,11,9712,89636,89636,8267,ripienaar,User,NA
90796663,puppeteer,puppeteer/puppeteer,https://github.com/puppeteer/puppeteer,JavaScript API for Chrome and Firefox,TypeScript,2017-05-09T22:16:13Z,2024-11-05T23:20:09Z,2024-11-05T07:35:03Z,267,9070,88690,88690,950824,puppeteer,Organization,Apache License 2.0
15204860,papers-we-love,papers-we-love/papers-we-love,https://github.com/papers-we-love/papers-we-love,Papers from the computer science community to read and discuss.,Shell,2013-12-15T14:31:41Z,2024-11-05T21:13:08Z,2024-10-02T09:40:53Z,1,5742,87929,87929,230581,papers-we-love,Organization,NA
88464704,vue-element-admin,PanJiaChen/vue-element-admin,https://github.com/PanJiaChen/vue-element-admin,:tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin,Vue,2017-04-17T03:35:49Z,2024-11-05T13:59:23Z,2024-10-24T11:25:46Z,1352,30461,87910,87910,15433,PanJiaChen,User,MIT License
307260205,yt-dlp,yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,A feature-rich command-line audio/video downloader,Python,2020-10-26T04:22:55Z,2024-11-05T23:59:23Z,2024-11-04T00:51:21Z,1727,6800,87627,87627,50252,yt-dlp,Organization,The Unlicense
157616880,iptv,iptv-org/iptv,https://github.com/iptv-org/iptv,Collection of publicly available IPTV channels from all over the world,JavaScript,2018-11-14T22:00:57Z,2024-11-06T00:10:13Z,2024-11-06T00:10:13Z,14,2640,86119,86119,703941,iptv-org,Organization,The Unlicense
48378947,frp,fatedier/frp,https://github.com/fatedier/frp,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,Go,2015-12-21T15:24:59Z,2024-11-05T23:13:07Z,2024-10-30T07:12:31Z,64,13312,86054,86054,30135,fatedier,User,Apache License 2.0
33614304,thefuck,nvbn/thefuck,https://github.com/nvbn/thefuck,Magnificent app which corrects your previous console command.,Python,2015-04-08T15:08:04Z,2024-11-05T23:12:39Z,2024-07-19T14:56:13Z,355,3439,85295,85295,4043,nvbn,User,MIT License
196701619,tauri,tauri-apps/tauri,https://github.com/tauri-apps/tauri,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",Rust,2019-07-13T09:09:37Z,2024-11-06T00:07:24Z,2024-11-05T21:49:35Z,1015,2540,84462,84462,92312,tauri-apps,Organization,Apache License 2.0
231283452,excalidraw,excalidraw/excalidraw,https://github.com/excalidraw/excalidraw,Virtual whiteboard for sketching hand-drawn like diagrams,TypeScript,2020-01-02T01:04:43Z,2024-11-05T23:03:13Z,2024-11-05T20:43:38Z,1909,7920,84041,84041,85192,excalidraw,Organization,MIT License
65600975,pytorch,pytorch/pytorch,https://github.com/pytorch/pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,Python,2016-08-13T05:26:41Z,2024-11-06T00:03:02Z,2024-11-06T00:09:57Z,15326,22564,83636,83636,1000786,pytorch,Organization,Other
311525798,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,"24 Lessons, 12 Weeks, Get Started as a Web Developer",JavaScript,2020-11-10T02:44:00Z,2024-11-05T21:52:26Z,2024-10-19T21:06:08Z,112,12341,83516,83516,87965,microsoft,Organization,MIT License
101296881,every-programmer-should-know,mtdvio/every-programmer-should-know,https://github.com/mtdvio/every-programmer-should-know,A collection of (mostly) technical things every software developer should know about,,2017-08-24T13:18:26Z,2024-11-05T23:58:41Z,2024-08-06T12:01:28Z,54,7783,83381,83381,183,mtdvio,Organization,Creative Commons Attribution 4.0 International
2561582,animate.css,animate-css/animate.css,https://github.com/animate-css/animate.css,🍿 A cross-browser library of CSS animations. As easy to use as an easy thing.,CSS,2011-10-12T10:07:38Z,2024-11-05T23:49:45Z,2024-07-29T19:34:21Z,47,16235,80812,80812,2002,animate-css,Organization,Other
52631841,realworld,gothinkster/realworld,https://github.com/gothinkster/realworld,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more",TypeScript,2016-02-26T20:49:53Z,2024-11-05T20:08:51Z,2024-11-04T16:38:39Z,67,7337,80565,80565,35437,gothinkster,Organization,MIT License
172562475,app-ideas,florinpop17/app-ideas,https://github.com/florinpop17/app-ideas,A Collection of application ideas which can be used to improve your coding skills.,,2019-02-25T18:36:56Z,2024-11-05T23:50:02Z,2024-08-16T09:41:10Z,489,9575,80507,80507,614,florinpop17,User,MIT License
4164482,django,django/django,https://github.com/django/django,The Web framework for perfectionists with deadlines.,Python,2012-04-28T02:47:18Z,2024-11-06T00:05:14Z,2024-11-05T16:03:05Z,274,31773,80250,80250,264183,django,Organization,"BSD 3-Clause ""New"" or ""Revised"" License"
612230,nvm,nvm-sh/nvm,https://github.com/nvm-sh/nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,Shell,2010-04-15T17:47:47Z,2024-11-05T22:25:39Z,2024-11-04T15:07:25Z,358,7995,79928,79928,3671,nvm-sh,Organization,MIT License
74293321,svelte,sveltejs/svelte,https://github.com/sveltejs/svelte,web development for the rest of us,JavaScript,2016-11-20T18:13:05Z,2024-11-05T22:00:19Z,2024-11-05T23:12:20Z,731,4230,79747,79747,110395,sveltejs,Organization,MIT License
1181927,bitcoin,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,2010-12-19T15:16:43Z,2024-11-05T23:44:01Z,2024-11-05T16:26:21Z,638,36310,79218,79218,270602,bitcoin,Organization,MIT License
5108051,opencv,opencv/opencv,https://github.com/opencv/opencv,Open Source Computer Vision Library,C++,2012-07-19T09:40:17Z,2024-11-05T22:57:30Z,2024-11-05T18:30:04Z,2691,55804,78940,78940,540184,opencv,Organization,Apache License 2.0
20904437,gin,gin-gonic/gin,https://github.com/gin-gonic/gin,"Gin is a HTTP web framework written in Go (Golang). It features a Martini-like API with much better performance -- up to 40 times faster. If you need smashing performance, get yourself some Gin.",Go,2014-06-16T23:57:25Z,2024-11-05T23:24:29Z,2024-10-29T15:24:53Z,806,8016,78798,78798,3477,gin-gonic,Organization,MIT License
1863329,laravel,laravel/laravel,https://github.com/laravel/laravel,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.",PHP,2011-06-08T03:06:08Z,2024-11-05T23:06:55Z,2024-11-03T21:04:07Z,30,24070,78716,78716,10763,laravel,Organization,NA
160919119,fastapi,fastapi/fastapi,https://github.com/fastapi/fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",Python,2018-12-08T08:21:47Z,2024-11-05T22:24:45Z,2024-11-05T11:36:30Z,421,6600,77240,77240,23863,fastapi,Organization,MIT License
26500787,FiraCode,tonsky/FiraCode,https://github.com/tonsky/FiraCode,Free monospaced font with programming ligatures,Clojure,2014-11-11T19:32:38Z,2024-11-05T23:55:24Z,2024-11-04T13:19:41Z,397,3099,77227,77227,88922,tonsky,User,SIL Open Font License 1.1
51117837,models,tensorflow/models,https://github.com/tensorflow/models,Models and examples built with TensorFlow,Python,2016-02-05T01:15:20Z,2024-11-05T23:22:04Z,2024-10-30T05:08:09Z,1246,45758,77158,77158,636852,tensorflow,Organization,Other
63539055,awesome-mac,jaywcjlove/awesome-mac,https://github.com/jaywcjlove/awesome-mac," Now we have become very big, Different from the original idea. Collect premium software in various categories.",JavaScript,2016-07-17T15:33:47Z,2024-11-05T22:36:44Z,2024-11-04T18:05:43Z,158,6264,76652,76652,15043,jaywcjlove,User,Creative Commons Zero v1.0 Universal
612344730,ChatGPT-Next-Web,ChatGPTNextWeb/ChatGPT-Next-Web,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web,A cross-platform ChatGPT/Gemini UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT/Gemini 应用。,TypeScript,2023-03-10T18:27:54Z,2024-11-06T00:05:39Z,2024-11-05T09:47:10Z,454,59078,76308,76308,19123,ChatGPTNextWeb,Organization,MIT License
160640094,LeetCodeAnimation,MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,Demonstrate all the questions on LeetCode in the form of animation.（用动画的形式呈现解LeetCode题目的思路）,Java,2018-12-06T08:01:22Z,2024-11-05T14:27:07Z,2023-08-14T12:14:01Z,19,13984,75481,75481,509807,MisterBooo,User,NA
299354207,rustdesk,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,2020-09-28T15:36:08Z,2024-11-06T00:02:46Z,2024-11-05T23:59:12Z,49,9731,75464,75464,56494,rustdesk,User,GNU Affero General Public License v3.0
6296790,spring-boot,spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,"Spring Boot helps you to create Spring-powered, production-grade applications and services with absolute minimum fuss.",Java,2012-10-19T15:02:57Z,2024-11-05T21:37:30Z,2024-11-05T20:09:31Z,561,40673,75119,75119,178989,spring-projects,Organization,Apache License 2.0
357728969,bun,oven-sh/bun,https://github.com/oven-sh/bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Zig,2021-04-14T00:48:17Z,2024-11-05T23:17:53Z,2024-11-06T00:05:43Z,3941,2764,74098,74098,208495,oven-sh,Organization,Other
12888993,core,home-assistant/core,https://github.com/home-assistant/core,:house_with_garden: Open source home automation that puts local control and privacy first.,Python,2013-09-17T07:29:48Z,2024-11-05T23:16:22Z,2024-11-05T23:05:05Z,2785,30666,73430,73430,664120,home-assistant,Organization,Apache License 2.0
214587193,supabase,supabase/supabase,https://github.com/supabase/supabase,"The open source Firebase alternative. Supabase gives you a dedicated Postgres database to build your web, mobile, and AI applications.",TypeScript,2019-10-12T05:56:49Z,2024-11-05T23:34:27Z,2024-11-06T00:05:19Z,529,7084,73367,73367,1522547,supabase,Organization,Apache License 2.0
14747598,json-server,typicode/json-server,https://github.com/typicode/json-server,Get a full fake REST API with zero coding in less than 30 seconds (seriously),JavaScript,2013-11-27T13:21:13Z,2024-11-05T23:01:03Z,2024-09-24T10:33:10Z,700,7020,72927,72927,4536,typicode,User,Other
44571718,awesome-vue,vuejs/awesome-vue,https://github.com/vuejs/awesome-vue,🎉 A curated list of awesome things related to Vue.js,,2015-10-20T00:16:14Z,2024-11-06T00:02:52Z,2024-11-01T15:04:35Z,47,9465,72160,72160,12999,vuejs,Organization,MIT License
26066727,mermaid,mermaid-js/mermaid,https://github.com/mermaid-js/mermaid,Generation of diagrams like flowcharts or sequence diagrams from text in a similar manner as markdown,TypeScript,2014-11-01T23:52:32Z,2024-11-06T00:09:53Z,2024-11-05T23:34:30Z,1104,6532,72000,72000,239297,mermaid-js,Organization,MIT License
10744183,netdata,netdata/netdata,https://github.com/netdata/netdata,"Architected for speed. Automated for easy. Monitoring and troubleshooting, transformed!",C,2013-06-17T18:39:10Z,2024-11-05T22:47:26Z,2024-11-05T19:14:23Z,192,5925,71888,71888,217054,netdata,Organization,GNU General Public License v3.0
47018239,awesome-interview-questions,DopplerHQ/awesome-interview-questions,https://github.com/DopplerHQ/awesome-interview-questions,:octocat: A curated awesome list of lists of interview questions. Feel free to contribute! :mortar_board: ,,2015-11-28T09:48:17Z,2024-11-05T22:49:10Z,2024-07-29T14:21:23Z,51,8876,71262,71262,488,DopplerHQ,Organization,NA
537603333,whisper,openai/whisper,https://github.com/openai/whisper,Robust Speech Recognition via Large-Scale Weak Supervision,Python,2022-09-16T20:02:54Z,2024-11-05T23:28:32Z,2024-11-04T07:00:31Z,79,8377,70775,70775,12764,openai,Organization,MIT License
32689863,manim,3b1b/manim,https://github.com/3b1b/manim,Animation engine for explanatory math videos,Python,2015-03-22T18:50:58Z,2024-11-06T00:10:35Z,2024-10-27T18:07:35Z,426,6169,70137,70137,76281,3b1b,User,MIT License
278335273,github-readme-stats,anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,:zap: Dynamically generated stats for your github readmes,JavaScript,2020-07-09T10:34:22Z,2024-11-06T00:01:29Z,2024-11-04T19:02:51Z,339,22968,69400,69400,4908,anuraghazra,User,MIT License
44882201,awesome-for-beginners,MunGell/awesome-for-beginners,https://github.com/MunGell/awesome-for-beginners,A list of awesome beginners-friendly projects.,,2015-10-24T19:53:36Z,2024-11-05T21:45:59Z,2024-11-04T19:36:44Z,5,6986,68919,68919,898,MunGell,User,NA
